Augmented_SMILES,calc_PCE_percent
c1(sc(C)cc1)-c1c2c(c(-c3ccc(-c4sc5c(c6cc(sc6c(c5c4)SCC(CCCC)CCCCCC)C)SCC(CCCC)CCCCCC)s3)c(F)c1F)nn(n2)SCC(CCCC)CCCCCC.C1(c2ccc(CCCCCC)cc2)(c2c(-c3sc4cc5c(cc4c31)sc1-c3c(cc(s3)/C=C3\C(c4ccccc4C3=C(C#N)C#N)=O)C(c3ccc(cc3)CCCCCC)(c51)c1ccc(cc1)CCCCCC)sc(/C=C1/C(c3c(C1=O)cccc3)=C(C#N)C#N)c2)c1ccc(CCCCCC)cc1,8.545
CCCCCCC(CCCC)CSc1c2cc(-c3ccc(-c4c(F)c(F)c(-c5ccc(C)s5)c5nn(SCC(CCCC)CCCCCC)nc45)s3)sc2c(SCC(CCCC)CCCCCC)c2cc(C)sc12.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4c(-c5ccc(CC(CC)CCCC)s5)c5c6c(sc5c(-c5ccc(CCCCC(C)CC)s5)c4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,11.002
C(CCC(CCCC)CSn1nc2c(c(F)c(F)c(c2n1)-c1sc(-c2sc3c(c(c4sc(cc4c3SCC(CCCCCC)CCCC)C)SCC(CCCCCC)CCCC)c2)cc1)-c1ccc(C)s1)CCC.C(CC)CCCc1ccc(cc1)C1(c2ccc(CCCCCC)cc2)c2c3c(c4sc5-c6sc(cc6C(c5c4c(-c4ccc(CCCCC(C)CC)s4)c3sc2-c2sc(/C=C3/C(c4ccccc4C3=O)=C(C#N)C#N)cc21)(c1ccc(cc1)CCCCCC)c1ccc(CCCCCC)cc1)/C=C1/C(c2c(cccc2)C1=O)=C(C#N)C#N)-c1sc(cc1)CC(CCCC)CC,11.002
C(C)CCC(CSc1c2c(c(SCC(CCCCCC)CCCC)c3cc(sc31)C)sc(-c1ccc(s1)-c1c(c(F)c(-c3ccc(s3)C)c3nn(nc31)SCC(CCCC)CCCCCC)F)c2)CCCCCC.C(C#N)(=C1c2c(cccc2)C(=O)/C1=C\c1cc2c(s1)-c1c(c3c(-c4ccc(CC(CCCC)CC)s4)c4sc5-c6sc(cc6C(c6ccc(CCCCCC)cc6)(c5c4c(-c4sc(cc4)CCCCC(C)CC)c3s1)c1ccc(CCCCCC)cc1)/C=C1/C(c3c(cccc3)C1=O)=C(C#N)C#N)C2(c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1)C#N,11.002
c1(ccc(s1)-c1c(F)c(c(c2c1nn(n2)SCC(CCCCCC)CCCC)-c1sc(cc1)-c1sc2c(SCC(CCCC)CCCCCC)c3c(c(c2c1)SCC(CCCCCC)CCCC)sc(C)c3)F)C.c1ccc2c(C(/C(C2=C(C#N)C#N)=C\c2sc3-c4sc5c(c4C(c3c2)(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)c(c2sc3-c4c(C(c6ccc(CCCCCC)cc6)(c6ccc(cc6)CCCCCC)c3c2c5-c2ccc(s2)CC(CCCC)CC)cc(s4)/C=C2/C(=C(C#N)C#N)c3c(C2=O)cccc3)-c2sc(cc2)CCCCC(CC)C)=O)c1,11.002
CCCCCCC(CCCC)CSn1nc2c(c(-c3ccc(C)s3)c(c(F)c2-c2sc(-c3cc4c(s3)c(SCC(CCCCCC)CCCC)c3c(sc(C)c3)c4SCC(CCCCCC)CCCC)cc2)F)n1.c12c(c(-c3sc(CCCCC(C)CC)cc3)c3c4c(-c5sc(cc5C4(c4ccc(cc4)CCCCCC)c4ccc(CCCCCC)cc4)/C=C4\C(c5c(cccc5)C4=C(C#N)C#N)=O)sc3c2-c2sc(CC(CC)CCCC)cc2)sc2c1C(c1cc(sc-21)/C=C1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC,11.002
n1n(SCC(CCCCCC)CCCC)nc2c(-c3ccc(C)s3)c(F)c(c(c12)-c1sc(-c2sc3c(c2)c(c2c(cc(s2)C)c3SCC(CCCCCC)CCCC)SCC(CCCCCC)CCCC)cc1)F.C1(c2ccc(cc2)CCCCCC)(c2c3c(c(c4c5c(sc4c3-c3ccc(s3)CC(CCCC)CC)-c3sc(/C=C4\C(=O)c6c(cccc6)C4=C(C#N)C#N)cc3C5(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)-c3ccc(CCCCC(C)CC)s3)sc2-c2sc(/C=C3\C(=O)c4c(C3=C(C#N)C#N)cccc4)cc12)c1ccc(CCCCCC)cc1,11.002
CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sc(C)cc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)sc(C)c2c1F.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3sc4c(OCC(CC)CCCC)c5c6c(sc5c(OCC(CC)CCCC)c4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,8.448
s1c(cc2c(c3sc(C)cc3c(-c3sc(CC(CC)CCCC)cc3)c12)-c1sc(CC(CCCC)CC)cc1)-c1sc(C)c2c1sc(c2F)C(OCC(CCCC)CC)=O.C(CC)(CCCC)COc1c2sc3c(C(c4ccc(CCCCCC)cc4)(c4ccc(cc4)CCCCCC)c4cc(sc4-3)/C=C3/C(=C(C#N)C#N)c4ccccc4C3=O)c2c(c2c1c1C(c3ccc(cc3)CCCCCC)(c3ccc(cc3)CCCCCC)c3cc(sc3-c1s2)/C=C1\C(c2ccccc2C1=C(C#N)C#N)=O)OCC(CC)CCCC,8.448
C(C)C(COC(=O)c1sc2c(sc(C)c2c1F)-c1sc2c(c(c3c(cc(C)s3)c2-c2ccc(s2)CC(CCCC)CC)-c2sc(cc2)CC(CC)CCCC)c1)CCCC.C(C(C#N)=C1c2ccccc2C(=O)/C1=C\c1sc2-c3sc4c(c5c6C(c7cc(/C=C8\C(=O)c9ccccc9C8=C(C#N)C#N)sc7-c6sc5c(c4c3C(c3ccc(CCCCCC)cc3)(c3ccc(CCCCCC)cc3)c2c1)OCC(CCCC)CC)(c1ccc(cc1)CCCCCC)c1ccc(CCCCCC)cc1)OCC(CCCC)CC)#N,8.448
C(CCC)C(CC)Cc1ccc(-c2c3c(cc(s3)-c3sc(c4c3sc(c4F)C(OCC(CC)CCCC)=O)C)c(-c3ccc(CC(CCCC)CC)s3)c3c2cc(C)s3)s1.C(CCC)CCc1ccc(C2(c3c(-c4sc5c(c6c(c(OCC(CC)CCCC)c5c24)sc2c6C(c4cc(sc4-2)/C=C2\C(c4c(cccc4)C2=C(C#N)C#N)=O)(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)OCC(CC)CCCC)sc(c3)/C=C2/C(c3ccccc3C2=O)=C(C#N)C#N)c2ccc(cc2)CCCCCC)cc1,8.448
c1(cc2c(s1)c(-c1ccc(CC(CC)CCCC)s1)c1cc(-c3sc(c4c3sc(C(=O)OCC(CC)CCCC)c4F)C)sc1c2-c1sc(cc1)CC(CC)CCCC)C.c1cc(ccc1C1(c2ccc(CCCCCC)cc2)c2c3c(OCC(CC)CCCC)c4sc5-c6sc(/C=C7\C(c8ccccc8C7=C(C#N)C#N)=O)cc6C(c6ccc(cc6)CCCCCC)(c6ccc(cc6)CCCCCC)c5c4c(OCC(CCCC)CC)c3sc2-c2sc(cc12)/C=C1\C(=O)c2ccccc2C1=C(C#N)C#N)CCCCCC,8.448
c1(c2cc(C)sc2c(-c2ccc(s2)CC(CCCC)CC)c2c1sc(-c1c3sc(c(F)c3c(s1)C)C(=O)OCC(CCCC)CC)c2)-c1sc(CC(CCCC)CC)cc1.c1cc2C(=C(C#N)C#N)/C(C(=O)c2cc1)=C/c1cc2c(s1)-c1c(C2(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)c2c(c(c3c4C(c5ccc(CCCCCC)cc5)(c5ccc(cc5)CCCCCC)c5c(sc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)c5)-c4sc3c2OCC(CCCC)CC)OCC(CCCC)CC)s1,8.448
CCCCCCC(CCCC)CSc1c2cc(-c3ccc(-c4c(F)c(F)c(-c5ccc(C)s5)c5nn(SCC(CCCC)CCCCCC)nc45)s3)sc2c(SCC(CCCC)CCCCCC)c2cc(C)sc12.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3c2ccc2c4c(ccc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)sc2-4)cc1,9.224
C(CCCCC(CCCC)CSc1c2c(c(SCC(CCCC)CCCCCC)c3cc(-c4ccc(s4)-c4c(c(c(c5c4nn(SCC(CCCC)CCCCCC)n5)-c4ccc(s4)C)F)F)sc31)sc(c2)C)C.c1(ccc(cc1)CCCCCC)C1(c2cc(sc2-c2c3ccc4c(c3ccc12)-c1c(C4(c2ccc(CCCCCC)cc2)c2ccc(cc2)CCCCCC)cc(s1)/C=C1\C(=O)c2c(cccc2)C1=C(C#N)C#N)/C=C1/C(=C(C#N)C#N)c2ccccc2C1=O)c1ccc(cc1)CCCCCC,9.224
C(CCC(CCCC)CSc1c2cc(sc2c(SCC(CCCCCC)CCCC)c2c1sc(C)c2)-c1ccc(s1)-c1c2c(nn(SCC(CCCCCC)CCCC)n2)c(-c2sc(cc2)C)c(c1F)F)CCC.c1(/C=C2\C(=O)c3c(C2=C(C#N)C#N)cccc3)sc2-c3c(ccc4c5-c6sc(cc6C(c5ccc43)(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)/C=C3/C(=C(C#N)C#N)c4c(cccc4)C3=O)C(c3ccc(CCCCCC)cc3)(c3ccc(cc3)CCCCCC)c2c1,9.224
C(CCC)C(CSc1c2sc(C)cc2c(c2sc(-c3sc(cc3)-c3c4nn(SCC(CCCCCC)CCCC)nc4c(-c4sc(cc4)C)c(c3F)F)cc12)SCC(CCCC)CCCCCC)CCCCCC.C(Cc1ccc(cc1)C1(c2ccc(CCCCCC)cc2)c2ccc3c4c(ccc3c2-c2c1cc(s2)/C=C1\C(=O)c2ccccc2C1=C(C#N)C#N)C(c1c-4sc(c1)/C=C1/C(c2ccccc2C1=O)=C(C#N)C#N)(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC)CCCC,9.224
c12sc(cc1c(c1sc(C)cc1c2SCC(CCCC)CCCCCC)SCC(CCCC)CCCCCC)-c1ccc(s1)-c1c(F)c(F)c(-c2sc(cc2)C)c2nn(nc21)SCC(CCCCCC)CCCC.c1(ccc(cc1)CCCCCC)C1(c2ccc3c(ccc4c3-c3sc(cc3C4(c3ccc(CCCCCC)cc3)c3ccc(cc3)CCCCCC)/C=C3/C(=C(C#N)C#N)c4ccccc4C3=O)c2-c2c1cc(/C=C1\C(c3c(C1=C(C#N)C#N)cccc3)=O)s2)c1ccc(cc1)CCCCCC,9.224
S(c1c2cc(-c3sc(cc3)-c3c4c(nn(n4)SCC(CCCC)CCCCCC)c(-c4sc(C)cc4)c(F)c3F)sc2c(SCC(CCCC)CCCCCC)c2cc(sc21)C)CC(CCCC)CCCCCC.c1c(CCCCCC)ccc(C2(c3c(-c4c2cc(/C=C2/C(=C(C#N)C#N)c5c(cccc5)C2=O)s4)c2ccc4C(c5ccc(CCCCCC)cc5)(c5cc(/C=C6\C(=O)c7c(cccc7)C6=C(C#N)C#N)sc5-c4c2cc3)c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)c1,9.224
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3c2ccc2c4c(ccc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C3\C(=O)c5ccccc5C3=C(C#N)C#N)sc2-4)cc1,8.628
c12c(c(-c3sc(cc3)-c3cc4c(c5sc(cc5c(-c5ccc(s5)CC(CC)CCCC)c4s3)C)-c3sc(CC(CCCC)CC)cc3)sc2-c2ccc(s2)C)C(=O)c2c(CC(CC)CCCC)sc(c2C1=O)CC(CC)CCCC.C(#N)C(C#N)=C1c2ccccc2C(=O)/C1=C\c1cc2C(c3ccc(CCCCCC)cc3)(c3ccc(CCCCCC)cc3)c3ccc4c(ccc5C(c6c(-c54)sc(c6)/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)(c4ccc(cc4)CCCCCC)c4ccc(CCCCCC)cc4)c3-c2s1,8.628
C(C(CC)CCCC)c1sc(CC(CC)CCCC)c2c1C(=O)c1c(C2=O)c(-c2ccc(s2)-c2sc3c(c4cc(sc4c(c3c2)-c2ccc(CC(CCCC)CC)s2)C)-c2ccc(CC(CC)CCCC)s2)sc1-c1ccc(s1)C.c1cccc2C(/C(=C\c3sc4c(c3)C(c3ccc(cc3)CCCCCC)(c3ccc(cc3)CCCCCC)c3c-4c4c(cc3)c3c(cc4)C(c4ccc(CCCCCC)cc4)(c4c-3sc(c4)/C=C3/C(c4ccccc4C3=O)=C(C#N)C#N)c3ccc(cc3)CCCCCC)C(c12)=C(C#N)C#N)=O,8.628
c12C(c3c(sc(c3C(c2c(-c2sc(cc2)-c2cc3c(c4sc(cc4c(-c4sc(CC(CC)CCCC)cc4)c3s2)C)-c2ccc(s2)CC(CCCC)CC)sc1-c1sc(cc1)C)=O)CC(CCCC)CC)CC(CC)CCCC)=O.C(CCCCC)c1ccc(cc1)C1(c2c(-c3c1cc(s3)/C=C1/C(c3ccccc3C1=O)=C(C#N)C#N)c1ccc3c(c1cc2)-c1sc(/C=C2/C(=C(C#N)C#N)c4ccccc4C2=O)cc1C3(c1ccc(cc1)CCCCCC)c1ccc(CCCCCC)cc1)c1ccc(CCCCCC)cc1,8.628
c1c(sc(c1)-c1sc2c(-c3ccc(CC(CCCC)CC)s3)c3cc(sc3c(-c3ccc(CC(CCCC)CC)s3)c2c1)C)-c1c2C(=O)c3c(CC(CC)CCCC)sc(CC(CC)CCCC)c3C(=O)c2c(-c2sc(C)cc2)s1.C(CCc1ccc(cc1)C1(c2ccc3c4-c5c(C(c6ccc(CCCCCC)cc6)(c4ccc3c2-c2c1cc(s2)/C=C1\C(=O)c2c(C1=C(C#N)C#N)cccc2)c1ccc(CCCCCC)cc1)cc(/C=C1/C(=C(C#N)C#N)c2c(C1=O)cccc2)s5)c1ccc(cc1)CCCCCC)CCC,8.628
c1(-c2ccc(s2)-c2sc(-c3sc(cc3)C)c3c2C(=O)c2c(CC(CC)CCCC)sc(CC(CCCC)CC)c2C3=O)cc2c(-c3sc(CC(CCCC)CC)cc3)c3sc(C)cc3c(-c3ccc(s3)CC(CC)CCCC)c2s1.c1c2C(=O)/C(=C\c3sc4c(c3)C(c3ccc(CCCCCC)cc3)(c3c-4c4c(cc3)c3c(C(c5ccc(CCCCCC)cc5)(c5c-3sc(/C=C3/C(=C(C#N)C#N)c6c(cccc6)C3=O)c5)c3ccc(CCCCCC)cc3)cc4)c3ccc(CCCCCC)cc3)C(c2ccc1)=C(C#N)C#N,8.628
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccc(C)cc5C4=C(C#N)C#N)sc3-c3c2ccc2c4c(ccc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C3\C(=O)c5ccc(C)cc5C3=C(C#N)C#N)sc2-4)cc1,8.88
O=C1c2c(C(c3c(sc(c13)CC(CCCC)CC)CC(CCCC)CC)=O)c(sc2-c1ccc(s1)-c1sc2c(c1)c(c1c(cc(s1)C)c2-c1ccc(CC(CCCC)CC)s1)-c1sc(CC(CCCC)CC)cc1)-c1ccc(s1)C.c1cc(CCCCCC)ccc1C1(c2ccc(cc2)CCCCCC)c2cc(/C=C3\C(c4c(cc(cc4)C)C3=C(C#N)C#N)=O)sc2-c2c1ccc1c3c(C(c4ccc(cc4)CCCCCC)(c4ccc(CCCCCC)cc4)c4cc(/C=C5\C(=O)c6ccc(cc6C5=C(C#N)C#N)C)sc-34)ccc12,8.88
s1c2c(cc1C)c(-c1sc(cc1)CC(CCCC)CC)c1sc(-c3ccc(-c4c5C(=O)c6c(CC(CCCC)CC)sc(c6C(c5c(-c5sc(cc5)C)s4)=O)CC(CCCC)CC)s3)cc1c2-c1sc(CC(CCCC)CC)cc1.c1cc(C2(c3ccc(CCCCCC)cc3)c3ccc4c(ccc5c4-c4c(C5(c5ccc(CCCCCC)cc5)c5ccc(cc5)CCCCCC)cc(/C=C5\C(=O)c6c(C5=C(C#N)C#N)cc(C)cc6)s4)c3-c3c2cc(/C=C2\C(=O)c4ccc(cc4C2=C(C#N)C#N)C)s3)ccc1CCCCCC,8.88
C1(c2c(c(CC(CCCC)CC)sc2CC(CC)CCCC)C(=O)c2c(-c3ccc(s3)C)sc(-c3ccc(s3)-c3sc4c(-c5ccc(s5)CC(CCCC)CC)c5c(sc(c5)C)c(c4c3)-c3ccc(s3)CC(CCCC)CC)c21)=O.c1c(C2(c3ccc(CCCCCC)cc3)c3c(-c4c5ccc6c(c5ccc24)-c2sc(cc2C6(c2ccc(cc2)CCCCCC)c2ccc(CCCCCC)cc2)/C=C2\C(=O)c4ccc(C)cc4C2=C(C#N)C#N)sc(c3)/C=C2/C(=C(C#N)C#N)c3c(C2=O)ccc(c3)C)ccc(CCCCCC)c1,8.88
c1cc(-c2c3cc(-c4sc(cc4)-c4sc(-c5ccc(s5)C)c5C(=O)c6c(c(CC(CCCC)CC)sc6CC(CC)CCCC)C(=O)c54)sc3c(-c3sc(CC(CCCC)CC)cc3)c3cc(C)sc23)sc1CC(CC)CCCC.C1(c2ccc(cc2)CCCCCC)(c2ccc3c4c(C(c5ccc(CCCCCC)cc5)(c5ccc(CCCCCC)cc5)c5cc(sc5-4)/C=C4/C(c5cc(C)ccc5C4=O)=C(C#N)C#N)ccc3c2-c2c1cc(/C=C1\C(=O)c3c(C1=C(C#N)C#N)cc(cc3)C)s2)c1ccc(CCCCCC)cc1,8.88
c1(sc(-c2c3sc(-c4ccc(s4)-c4sc(-c5sc(cc5)C)c5c4C(c4c(sc(c4C5=O)CC(CCCC)CC)CC(CCCC)CC)=O)cc3c(c3c2cc(s3)C)-c2ccc(CC(CC)CCCC)s2)cc1)CC(CCCC)CC.c1(cc2C(c3ccc(CCCCCC)cc3)(c3ccc(cc3)CCCCCC)c3ccc4c(c3-c2s1)ccc1c4-c2c(cc(/C=C3/C(=C(C#N)C#N)c4cc(ccc4C3=O)C)s2)C1(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC)/C=C1/C(=C(C#N)C#N)c2c(ccc(C)c2)C1=O,8.88
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccc(OC)cc5C4=C(C#N)C#N)sc3-c3c2ccc2c4c(ccc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(/C=C3\C(=O)c5ccc(OC)cc5C3=C(C#N)C#N)sc2-4)cc1,8.611
c1(-c2c3sc(cc3c(c3c2cc(C)s3)-c2sc(cc2)CC(CC)CCCC)-c2sc(-c3sc(-c4sc(cc4)C)c4C(c5c(c(CC(CC)CCCC)sc5CC(CC)CCCC)C(=O)c34)=O)cc2)sc(CC(CCCC)CC)cc1.c1(OC)cc2C(/C(=C/c3cc4c(s3)-c3c5ccc6c(c5ccc3C4(c3ccc(CCCCCC)cc3)c3ccc(cc3)CCCCCC)-c3c(cc(/C=C4/C(c5c(C4=O)ccc(OC)c5)=C(C#N)C#N)s3)C6(c3ccc(cc3)CCCCCC)c3ccc(CCCCCC)cc3)C(c2cc1)=O)=C(C#N)C#N,8.611
C(C)CCC(CC)Cc1sc(-c2c3sc(-c4sc(cc4)-c4sc(-c5sc(C)cc5)c5c4C(c4c(c(sc4CC(CC)CCCC)CC(CCCC)CC)C5=O)=O)cc3c(c3c2cc(C)s3)-c2ccc(CC(CC)CCCC)s2)cc1.s1c(/C=C2\C(=O)c3c(cc(cc3)OC)C2=C(C#N)C#N)cc2C(c3ccc(cc3)CCCCCC)(c3ccc(cc3)CCCCCC)c3ccc4c(ccc5c4-c4sc(cc4C5(c4ccc(cc4)CCCCCC)c4ccc(cc4)CCCCCC)/C=C4\C(=O)c5c(cc(cc5)OC)C4=C(C#N)C#N)c3-c21,8.611
C1(c2c(C(=O)c3c(CC(CCCC)CC)sc(CC(CCCC)CC)c31)c(sc2-c1ccc(-c2sc3c(c4c(sc(C)c4)c(c3c2)-c2sc(cc2)CC(CC)CCCC)-c2ccc(s2)CC(CC)CCCC)s1)-c1ccc(C)s1)=O.C(Cc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(-c4c5ccc6C(c7c(sc(/C=C8\C(=O)c9ccc(cc9C8=C(C#N)C#N)OC)c7)-c6c5ccc24)(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)sc(/C=C2/C(=C(C#N)C#N)c4c(C2=O)ccc(OC)c4)c3)cc1)CCCC,8.611
c1c(sc(c1)-c1c2cc(-c3sc(-c4sc(c5c4C(c4c(sc(CC(CC)CCCC)c4C5=O)CC(CCCC)CC)=O)-c4ccc(s4)C)cc3)sc2c(c2cc(C)sc21)-c1ccc(s1)CC(CC)CCCC)CC(CC)CCCC.C(CCC)CCc1ccc(cc1)C1(c2c(sc(/C=C3\C(c4c(cc(OC)cc4)C3=C(C#N)C#N)=O)c2)-c2c3c(c4-c5c(cc(s5)/C=C5/C(=C(C#N)C#N)c6cc(ccc6C5=O)OC)C(c4cc3)(c3ccc(CCCCCC)cc3)c3ccc(cc3)CCCCCC)ccc21)c1ccc(CCCCCC)cc1,8.611
c12C(=O)c3c(C(=O)c1c(sc2CC(CCCC)CC)CC(CCCC)CC)c(-c1ccc(s1)-c1cc2c(c4c(c(-c5sc(cc5)CC(CCCC)CC)c2s1)cc(C)s4)-c1sc(cc1)CC(CC)CCCC)sc3-c1ccc(s1)C.COc1ccc2c(C(/C(=C/c3sc4-c5c6ccc7c(c6ccc5C(c4c3)(c3ccc(cc3)CCCCCC)c3ccc(cc3)CCCCCC)-c3c(cc(s3)/C=C3\C(=O)c4ccc(OC)cc4C3=C(C#N)C#N)C7(c3ccc(CCCCCC)cc3)c3ccc(cc3)CCCCCC)C2=O)=C(C#N)C#N)c1,8.611
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(C=C4C(=O)c5cc(F)ccc5C4=C(C#N)C#N)sc3-c3c2ccc2c4c(ccc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(C=C3C(=O)c5cc(F)ccc5C3=C(C#N)C#N)sc2-4)cc1,8.097
CCCCC(Cc1ccc(-c2c3cc(sc3c(-c3ccc(s3)CC(CCCC)CC)c3cc(sc23)C)-c2ccc(-c3c4c(C(c5c(CC(CCCC)CC)sc(c5C4=O)CC(CCCC)CC)=O)c(s3)-c3sc(cc3)C)s2)s1)CC.c1cc(ccc1CCCCCC)C1(c2c(sc(C=C3C(c4ccc(F)cc4C3=O)=C(C#N)C#N)c2)-c2c1ccc1c2ccc2C(c3c(sc(C=C4C(c5c(C4=O)cc(F)cc5)=C(C#N)C#N)c3)-c12)(c1ccc(CCCCCC)cc1)c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC,8.097
c1(-c2sc(-c3sc(C)cc3)c3c2C(=O)c2c(CC(CC)CCCC)sc(c2C3=O)CC(CC)CCCC)sc(-c2cc3c(-c4sc(cc4)CC(CC)CCCC)c4c(cc(C)s4)c(c3s2)-c2sc(CC(CCCC)CC)cc2)cc1.c1cc(C2(c3ccc4c(ccc5C(c6ccc(cc6)CCCCCC)(c6ccc(CCCCCC)cc6)c6c(sc(C=C7C(c8cc(F)ccc8C7=C(C#N)C#N)=O)c6)-c54)c3-c3sc(cc23)C=C2C(c3cc(F)ccc3C2=C(C#N)C#N)=O)c2ccc(CCCCCC)cc2)ccc1CCCCCC,8.097
C(c1c2C(=O)c3c(-c4ccc(-c5sc6c(c5)c(c5sc(cc5c6-c5sc(cc5)CC(CCCC)CC)C)-c5ccc(s5)CC(CCCC)CC)s4)sc(-c4sc(cc4)C)c3C(c2c(s1)CC(CCCC)CC)=O)C(CC)CCCC.c1c(cc2C(=O)C(=Cc3sc4c(c3)C(c3ccc(cc3)CCCCCC)(c3ccc5c6-c7c(C(c8ccc(cc8)CCCCCC)(c6ccc5c-43)c3ccc(cc3)CCCCCC)cc(s7)C=C3C(=O)c4c(C3=C(C#N)C#N)ccc(c4)F)c3ccc(cc3)CCCCCC)C(=C(C#N)C#N)c2c1)F,8.097
C(C(Cc1sc(cc1)-c1c2c(c(c3c1cc(-c1ccc(s1)-c1sc(c4C(=O)c5c(c(CC(CCCC)CC)sc5CC(CC)CCCC)C(c14)=O)-c1sc(C)cc1)s3)-c1sc(cc1)CC(CC)CCCC)cc(s2)C)CC)CCC.c12sc(cc2C(c2ccc(CCCCCC)cc2)(c2ccc(cc2)CCCCCC)c2c-1c1c(cc2)c2c(C(c3ccc(cc3)CCCCCC)(c3c-2sc(c3)C=C2C(=O)c3c(ccc(F)c3)C2=C(C#N)C#N)c2ccc(cc2)CCCCCC)cc1)C=C1C(c2ccc(cc2C1=O)F)=C(C#N)C#N,8.097
C(CCC)C(Cc1c2C(=O)c3c(sc(c3C(=O)c2c(s1)CC(CC)CCCC)-c1sc(-c2cc3c(c4sc(C)cc4c(c3s2)-c2ccc(CC(CC)CCCC)s2)-c2ccc(s2)CC(CC)CCCC)cc1)-c1sc(C)cc1)CC.CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(c4c(cc3)c3-c5sc(cc5C(c5ccc(CCCCCC)cc5)(c3cc4)c3ccc(CCCCCC)cc3)C=C3C(c4c(cc(cc4)F)C3=O)=C(C#N)C#N)-c3sc(C=C4C(=C(C#N)C#N)c5c(cc(cc5)F)C4=O)cc32)cc1,8.097
